index	actual_p	real_lower_num	real_upper_num	imag_lower_num	imag_upper_num	denominator	cell_status	strict_margin_num
10750	1115831723	30082763730291463931226961526457675502577982760579046744016490957681050255360	30082763730291463931226961526457675502577982762793141189904621247471724527616	-1107530793271910996565219606528	1106563652616219293225454665728	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2176631362166619767975073616699612559594331926290550832329706700800
10751	2097949086	56560595481621964291530698308771746411988313117553438487455060513388150915072	56560595481621964291530698308771746411988313121994780492148728258390302654464	-2221792885507436248375203201024	2219433062307548492226176745472	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	815440023581513564722805767336113651742783553769629375804441886720
10752	0	0	0	0	0	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13479973333575319897333507543509815336818572211270286240551805124608
10753	-1121991387	-30248827950763744260145105467066903056635916380624615953483329789644276498432	-30248827950763744260145105467066903056635916376181649152488099983031319658496	-2221289972366476562638525431808	2221560771750070239573659615232	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9721343912564585903765329484403847707634610381910915269357849280512
10754	75709095	2041113158272327339465796137463782832287336971419870355933667279354495762432	2041113158272327339465796137463782832287336973635164056234855281286478561280	-1106215481980170280023139287040	1109039532694790053775252914176	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8334059505515890496207687890261843745623598223877694586705433067520
10755	-842989037	-22726939472157049600792572184188055764668800116956507031544617551774326194176	-22726939472157049600792572184188055764668800111305542865964222605661367697408	-2825868939052474154392385224704	2825172597780376127987754467328	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7124345559927667297650413646513577783936716787960275745003246977024
10756	506052666	13643152894741864364349366659295608777338612734219349647949965808489990193152	13643152894741864364349366659295608777338612735325797243687502097314673065984	-553397883186792651013499125760	553127083803198974078364942336	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4867504860922888805086404862900655453146462164811500732077813268480
10757	-431675137	-11637938662973044417842538019534978067583540928125456620613743340662678355968	-11637938662973044417842538019534978067583540921759040483578853931925207252992	-3181970128478159324093836427264	3184407322930502416510044078080	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5398071918417322309798219618361639651688625181010309306952091435008
10758	1006810866	27143567262641895630725079603108083305364223704624738324818496159981045284864	27143567262641895630725079603108083305364223707441670884212378975514002456576	-1410400561008324814446008467456	1406454627133102664819767508992	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2105827106972999935622723955670368375202045026893601735777439449088
10759	247856687	6682203058169852940962876830068532767594703059633738054080100489213207642112	6682203058169852940962876830068532767594703066010637995822687962153730703360	-3187811658038537212266016669696	3189204340582733265075278184448	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9033176965101670099754337948373237539740875847100675789655090659328
10760	1226810706525013534729252	33074751218603760310680007104178590497464169536954354296226367394844428311079348034030534656	33074751218603760310680007104178590497464169536954354296258313924711030993091511424385024000	-15972484102621561752473302554640384	15973928546533650425245308289024000	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10634460617214592022220040658231897162403313210474780305715030392832
10761	-1737762757	-46849991244578548329502134578225277716623859542146012148252784304120345395200	-46849991244578548329502134578225277716623859535377265498450146306040658919424	-3385456522435693706780379971584	3383328812993171959432897101824	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9177864519182988440978956947592223562874559530599492397261410795520
10762	909005803	24506747962057496220587989925419850831735574090388398783229350706967232905216	24506747962057496220587989925419850831735574093551954553623139999471944859648	-1582164741459171327588261953536	1581352343308390296782859403264	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6527028505648264655963964117992426030768506606234347386731417829376
10763	-718839731	-19379880798629877300711961350932036536519530536072839535871557540044079104000	-19379880798629877300711961350932036536519530528454285734725733651379734446080	-3810379440920400486139504361472	3808213045851651070658430894080	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2120938187810948888539411174872672176965642487093498117256267169792
10764	132932861	3583862833199344425083330506610348572347463565965707362518169851521480523776	3583862833199344425083330506610348572347463567358738077350271673985310654464	-695760987704611382626898411520	697308412753718107970522316800	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3807568492773111546096172647247336018825768385297484744216079761408
10765	-1490619923	-40187033623493800187756781229669666127394997302925327719037840538466238070784	-40187033623493800187756781229669666127394997295303330897157754185912330223616	-3809992584658123804803598385152	3812004237221962547750309462016	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11901580201204819287350133496679374283054595492269457961755770617856
10766	-584226449	-15750713905228601380028335033315904296858562227124432171621102696844593463296	-15750713905228601380028335033315904296858562223968729583351530035458772828160	-1577986693826583169160477409280	1577870636947900164759705616384	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12129771478287255568930507018617870760306267575559534459031109238784
10767	1002171493	27018490010852621421473228286531549837854835530519863329318064497937797349376	27018490010852621421473228286531549837854835537272710186741130893111748198400	-3376017229636142682184274149376	3376829627786923712989676699648	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5246082651028747558413945898162512565739970400991474718586957725696
10768	10884320	293440682328943991478076512085556462712737951320785909294628178256663150592	293440682328943991478076512085556462717561272610667120681022749402669776896	-2412375341014266512138413792127090688	2410942738114710482711741868638470144	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9100716273323506323767114499688871044358211316697388771700721582080
10769	-493869447	-13314693961726266151710861376305920657456371304107382281405432357528314839040	-13314693961726266151710861376305920657456371297158321927755633188782852800512	-3473350265224955706298217791488	3475748774051071130580834844672	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3408886722952850811194628764986858027330436796170911826507328389120
10770	623858222	16819184385731391966269951154807025269108507804069488644242838737445468504064	16819184385731391966269951154807025269108507807407555274549638980577366376448	-1669478199855018305102240808960	1668704487330464942430428856320	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6227941351381861937905290741466391948284682584589698090140402974720
